thisRow.t,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,type.routineEndVal,key_resp_2.rt,participant,session,date
128.39919904199633,None,1.0,H,1.0,,103,pink,2023-11-05_20h25.33.187
130.4850261669999,None,1.0,D,1.0,,103,pink,2023-11-05_20h25.33.187
132.56831308300025,None,1.0,T,1.0,,103,pink,2023-11-05_20h25.33.187
134.65167474999907,None,1.0,D,1.0,,103,pink,2023-11-05_20h25.33.187
136.73667479199503,None,1.0,Y,1.0,,103,pink,2023-11-05_20h25.33.187
138.82219283299492,None,1.0,A,1.0,,103,pink,2023-11-05_20h25.33.187
140.9106099579949,None,1.0,W,1.0,,103,pink,2023-11-05_20h25.33.187
142.99311858299916,None,1.0,A,1.0,,103,pink,2023-11-05_20h25.33.187
145.07695374999457,None,1.0,X,1.0,,103,pink,2023-11-05_20h25.33.187
147.1600302079969,None,1.0,Z,1.0,,103,pink,2023-11-05_20h25.33.187
149.2524975829947,None,1.0,A,1.0,,103,pink,2023-11-05_20h25.33.187
151.34452816699925,None,1.0,C,1.0,,103,pink,2023-11-05_20h25.33.187
153.97238791699783,None,1.0,U,2.0,,103,pink,2023-11-05_20h25.33.187
156.06840087499586,None,1.0,I,2.0,,103,pink,2023-11-05_20h25.33.187
158.1546612079983,None,1.0,Q,2.0,,103,pink,2023-11-05_20h25.33.187
160.24365287499677,None,1.0,W,2.0,,103,pink,2023-11-05_20h25.33.187
162.3350358749958,None,1.0,A,2.0,,103,pink,2023-11-05_20h25.33.187
164.4183869579938,None,1.0,O,2.0,,103,pink,2023-11-05_20h25.33.187
166.5112138330005,None,1.0,N,2.0,,103,pink,2023-11-05_20h25.33.187
168.593222083,None,1.0,H,2.0,,103,pink,2023-11-05_20h25.33.187
170.6850787919975,None,1.0,K,2.0,,103,pink,2023-11-05_20h25.33.187
172.77846133300045,None,1.0,B,2.0,,103,pink,2023-11-05_20h25.33.187
174.86844608299725,None,1.0,D,2.0,,103,pink,2023-11-05_20h25.33.187
176.95176999999967,None,1.0,T,2.0,,103,pink,2023-11-05_20h25.33.187
179.62217829199653,None,1.0,I,2.0,,103,pink,2023-11-05_20h25.33.187
181.70202079199953,None,1.0,A,2.0,,103,pink,2023-11-05_20h25.33.187
183.7940475419964,None,1.0,C,2.0,,103,pink,2023-11-05_20h25.33.187
185.87698149999775,None,1.0,F,2.0,,103,pink,2023-11-05_20h25.33.187
187.9685368749997,None,1.0,N,2.0,,103,pink,2023-11-05_20h25.33.187
190.06116562499665,None,1.0,U,2.0,,103,pink,2023-11-05_20h25.33.187
192.1445771669969,None,1.0,E,2.0,,103,pink,2023-11-05_20h25.33.187
194.2273777079972,None,1.0,H,2.0,,103,pink,2023-11-05_20h25.33.187
196.31862941699364,None,1.0,P,2.0,,103,pink,2023-11-05_20h25.33.187
198.40300849999767,None,1.0,X,2.0,,103,pink,2023-11-05_20h25.33.187
200.484472791999,None,1.0,T,2.0,,103,pink,2023-11-05_20h25.33.187
202.5720239999937,None,1.0,N,2.0,,103,pink,2023-11-05_20h25.33.187
26.57679962500697,None,1.0,T,1.0,,105,pink,2023-11-07_13h42.36.166
28.65740537500824,None,1.0,Y,1.0,,105,pink,2023-11-07_13h42.36.166
30.74021016700135,['space'],1.0,Y,1.0,[0.4806338750058785],105,pink,2023-11-07_13h42.36.166
32.82417641700886,['space'],1.0,Y,1.0,[0.502171833999455],105,pink,2023-11-07_13h42.36.166
34.9153817089973,None,1.0,L,1.0,,105,pink,2023-11-07_13h42.36.166
37.00547366699902,['space'],1.0,L,1.0,[0.41357554199930746],105,pink,2023-11-07_13h42.36.166
39.08861825001077,None,1.0,V,1.0,,105,pink,2023-11-07_13h42.36.166
41.18065879200003,None,1.0,D,1.0,,105,pink,2023-11-07_13h42.36.166
43.26525587499782,None,1.0,W,1.0,,105,pink,2023-11-07_13h42.36.166
45.35242841699801,['space'],1.0,W,1.0,[0.5228273749962682],105,pink,2023-11-07_13h42.36.166
47.443883583997376,None,1.0,B,1.0,,105,pink,2023-11-07_13h42.36.166
49.53444195899647,['space'],1.0,B,1.0,[0.5063363749941345],105,pink,2023-11-07_13h42.36.166
54.92962870899646,None,1.0,M,2.0,,105,pink,2023-11-07_13h42.36.166
57.011783624999225,None,1.0,O,2.0,,105,pink,2023-11-07_13h42.36.166
59.09801420899748,None,1.0,A,2.0,,105,pink,2023-11-07_13h42.36.166
61.19370929199795,None,1.0,Q,2.0,,105,pink,2023-11-07_13h42.36.166
63.28475541700027,None,1.0,Y,2.0,,105,pink,2023-11-07_13h42.36.166
65.36457579200214,None,1.0,H,2.0,,105,pink,2023-11-07_13h42.36.166
67.45559712500835,None,1.0,P,2.0,,105,pink,2023-11-07_13h42.36.166
69.53867133399763,None,1.0,W,2.0,,105,pink,2023-11-07_13h42.36.166
71.62030766700627,None,1.0,B,2.0,,105,pink,2023-11-07_13h42.36.166
73.71385779199773,None,1.0,M,2.0,,105,pink,2023-11-07_13h42.36.166
75.79031399999803,None,1.0,E,2.0,,105,pink,2023-11-07_13h42.36.166
77.8803754170076,None,1.0,A,2.0,,105,pink,2023-11-07_13h42.36.166
82.3791335420101,None,1.0,I,2.0,,105,pink,2023-11-07_13h42.36.166
84.46492629199929,None,1.0,R,2.0,,105,pink,2023-11-07_13h42.36.166
86.5627836670028,None,1.0,S,2.0,,105,pink,2023-11-07_13h42.36.166
88.65441816700331,None,1.0,P,2.0,,105,pink,2023-11-07_13h42.36.166
90.7372128749994,['space'],0.0,R,2.0,[1.0297924589976901],105,pink,2023-11-07_13h42.36.166
92.82679495900813,None,1.0,R,2.0,,105,pink,2023-11-07_13h42.36.166
94.91992666700388,None,1.0,L,2.0,,105,pink,2023-11-07_13h42.36.166
97.01381745901016,None,1.0,N,2.0,,105,pink,2023-11-07_13h42.36.166
99.09559345900198,None,1.0,I,2.0,,105,pink,2023-11-07_13h42.36.166
101.1875172919972,None,1.0,H,2.0,,105,pink,2023-11-07_13h42.36.166
103.27449054199678,None,1.0,F,2.0,,105,pink,2023-11-07_13h42.36.166
105.37143079200176,None,1.0,T,2.0,,105,pink,2023-11-07_13h42.36.166
115.63775395900302,None,1.0,F,2.0,,105,pink,2023-11-07_13h42.36.166
117.7228710000054,None,1.0,K,2.0,,105,pink,2023-11-07_13h42.36.166
119.80403275000572,None,1.0,M,2.0,,105,pink,2023-11-07_13h42.36.166
121.88520874999811,['space'],0.0,M,2.0,[1.1842239590041572],105,pink,2023-11-07_13h42.36.166
123.97718300000996,None,1.0,X,2.0,,105,pink,2023-11-07_13h42.36.166
126.06823450000957,None,1.0,X,2.0,,105,pink,2023-11-07_13h42.36.166
128.15353141700325,None,1.0,P,2.0,,105,pink,2023-11-07_13h42.36.166
130.24701525000273,None,1.0,I,2.0,,105,pink,2023-11-07_13h42.36.166
132.32876770899747,None,1.0,M,2.0,,105,pink,2023-11-07_13h42.36.166
134.4205710840033,None,1.0,Q,2.0,,105,pink,2023-11-07_13h42.36.166
136.50845975000993,None,1.0,C,2.0,,105,pink,2023-11-07_13h42.36.166
138.59586408401083,None,1.0,X,2.0,,105,pink,2023-11-07_13h42.36.166
142.55269283399684,None,1.0,E,1.0,,105,pink,2023-11-07_13h42.36.166
144.64149112500309,None,1.0,R,1.0,,105,pink,2023-11-07_13h42.36.166
146.72752149999724,None,1.0,U,1.0,,105,pink,2023-11-07_13h42.36.166
148.8182991250069,None,1.0,C,1.0,,105,pink,2023-11-07_13h42.36.166
150.89585520900437,None,1.0,K,1.0,,105,pink,2023-11-07_13h42.36.166
152.98593525000615,None,1.0,G,1.0,,105,pink,2023-11-07_13h42.36.166
155.0795134170039,None,1.0,V,1.0,,105,pink,2023-11-07_13h42.36.166
157.16870083400863,None,1.0,Z,1.0,,105,pink,2023-11-07_13h42.36.166
159.25419816700742,None,1.0,B,1.0,,105,pink,2023-11-07_13h42.36.166
161.34543895900424,None,1.0,X,1.0,,105,pink,2023-11-07_13h42.36.166
163.43874762499763,None,1.0,Q,1.0,,105,pink,2023-11-07_13h42.36.166
165.51643495900498,None,1.0,G,1.0,,105,pink,2023-11-07_13h42.36.166
168.89255879200937,None,1.0,Z,1.0,,105,pink,2023-11-07_13h42.36.166
170.98907662500278,None,1.0,O,1.0,,105,pink,2023-11-07_13h42.36.166
173.07237833400723,None,1.0,H,1.0,,105,pink,2023-11-07_13h42.36.166
175.1501413750084,None,1.0,N,1.0,,105,pink,2023-11-07_13h42.36.166
177.24568375000672,None,1.0,Q,1.0,,105,pink,2023-11-07_13h42.36.166
179.33807412500028,None,1.0,K,1.0,,105,pink,2023-11-07_13h42.36.166
181.4210823750036,None,1.0,W,1.0,,105,pink,2023-11-07_13h42.36.166
183.5081870840077,None,1.0,S,1.0,,105,pink,2023-11-07_13h42.36.166
185.59992262499873,None,1.0,P,1.0,,105,pink,2023-11-07_13h42.36.166
187.69299033400603,None,1.0,D,1.0,,105,pink,2023-11-07_13h42.36.166
189.77049391700712,None,1.0,U,1.0,,105,pink,2023-11-07_13h42.36.166
191.86413116700712,None,1.0,H,1.0,,105,pink,2023-11-07_13h42.36.166
195.0029328340024,None,1.0,P,1.0,,105,pink,2023-11-07_13h42.36.166
197.0868325420015,None,1.0,D,1.0,,105,pink,2023-11-07_13h42.36.166
199.17041125000105,None,1.0,K,1.0,,105,pink,2023-11-07_13h42.36.166
201.26420654200777,None,1.0,U,1.0,,105,pink,2023-11-07_13h42.36.166
203.3556762090011,None,1.0,P,1.0,,105,pink,2023-11-07_13h42.36.166
205.44185350000043,None,1.0,Q,1.0,,105,pink,2023-11-07_13h42.36.166
207.5373994999973,None,1.0,E,1.0,,105,pink,2023-11-07_13h42.36.166
209.63047845900292,None,1.0,I,1.0,,105,pink,2023-11-07_13h42.36.166
211.7126410839992,None,1.0,F,1.0,,105,pink,2023-11-07_13h42.36.166
213.80592158400395,None,1.0,Z,1.0,,105,pink,2023-11-07_13h42.36.166
215.88711866700032,None,1.0,U,1.0,,105,pink,2023-11-07_13h42.36.166
217.97107374999905,None,1.0,F,1.0,,105,pink,2023-11-07_13h42.36.166
230.407402249999,None,1.0,N,2.0,,105,pink,2023-11-07_13h42.36.166
232.4972951250093,None,1.0,O,2.0,,105,pink,2023-11-07_13h42.36.166
234.58445670900983,None,1.0,D,2.0,,105,pink,2023-11-07_13h42.36.166
236.67636075000337,None,1.0,F,2.0,,105,pink,2023-11-07_13h42.36.166
238.75806666699648,None,1.0,U,2.0,,105,pink,2023-11-07_13h42.36.166
240.84971350000703,None,1.0,Z,2.0,,105,pink,2023-11-07_13h42.36.166
242.9433175419981,None,1.0,C,2.0,,105,pink,2023-11-07_13h42.36.166
245.020938458998,None,1.0,A,2.0,,105,pink,2023-11-07_13h42.36.166
247.1043754170096,None,1.0,B,2.0,,105,pink,2023-11-07_13h42.36.166
249.19123345900152,None,1.0,Z,2.0,,105,pink,2023-11-07_13h42.36.166
251.28316000000632,None,1.0,R,2.0,,105,pink,2023-11-07_13h42.36.166
253.36898816699977,None,1.0,J,2.0,,105,pink,2023-11-07_13h42.36.166
4.881624249996094,None,1.0,W,2.0,,102,brown,2023-11-05_20h00.50.256
6.963628249999601,None,1.0,I,2.0,,102,brown,2023-11-05_20h00.50.256
9.056156374994316,None,1.0,K,2.0,,102,brown,2023-11-05_20h00.50.256
11.145091749996936,['space'],1.0,I,2.0,[0.8551972909990582],102,brown,2023-11-05_20h00.50.256
13.23796774999937,['space'],1.0,K,2.0,[1.087848583003506],102,brown,2023-11-05_20h00.50.256
15.315799749994769,None,1.0,V,2.0,,102,brown,2023-11-05_20h00.50.256
17.40384066599654,None,0.0,K,2.0,,102,brown,2023-11-05_20h00.50.256
19.500047290996008,None,1.0,R,2.0,,102,brown,2023-11-05_20h00.50.256
21.596568082997692,None,1.0,D,2.0,,102,brown,2023-11-05_20h00.50.256
23.671374165998714,['space'],1.0,R,2.0,[0.8978534170018975],102,brown,2023-11-05_20h00.50.256
25.754762332995597,None,1.0,M,2.0,,102,brown,2023-11-05_20h00.50.256
27.863303291000193,None,1.0,N,2.0,,102,brown,2023-11-05_20h00.50.256
31.623153374996036,None,1.0,M,1.0,,102,brown,2023-11-05_20h00.50.256
33.71687699999893,None,1.0,P,1.0,,102,brown,2023-11-05_20h00.50.256
35.799435832996096,None,1.0,K,1.0,,102,brown,2023-11-05_20h00.50.256
37.88510937499814,None,1.0,W,1.0,,102,brown,2023-11-05_20h00.50.256
39.97074187499675,None,1.0,K,1.0,,102,brown,2023-11-05_20h00.50.256
42.06603487499524,None,1.0,N,1.0,,102,brown,2023-11-05_20h00.50.256
44.1527144579959,None,1.0,Z,1.0,,102,brown,2023-11-05_20h00.50.256
46.24267099999997,None,1.0,S,1.0,,102,brown,2023-11-05_20h00.50.256
48.32658220799931,None,1.0,O,1.0,,102,brown,2023-11-05_20h00.50.256
50.407366915998864,None,1.0,P,1.0,,102,brown,2023-11-05_20h00.50.256
52.49475216599967,None,1.0,L,1.0,,102,brown,2023-11-05_20h00.50.256
54.57387037499575,['space'],1.0,L,1.0,[0.933541915997921],102,brown,2023-11-05_20h00.50.256
57.488389790996735,None,1.0,M,1.0,,102,brown,2023-11-05_20h00.50.256
59.56211116600025,None,1.0,N,1.0,,102,brown,2023-11-05_20h00.50.256
61.66750712499925,None,1.0,U,1.0,,102,brown,2023-11-05_20h00.50.256
63.73466099999496,None,1.0,X,1.0,,102,brown,2023-11-05_20h00.50.256
65.81602145799843,None,1.0,I,1.0,,102,brown,2023-11-05_20h00.50.256
67.90300399999978,None,1.0,C,1.0,,102,brown,2023-11-05_20h00.50.256
69.98599499999546,None,1.0,Y,1.0,,102,brown,2023-11-05_20h00.50.256
72.08474720799859,None,1.0,Q,1.0,,102,brown,2023-11-05_20h00.50.256
74.1755439999979,None,1.0,W,1.0,,102,brown,2023-11-05_20h00.50.256
76.2588635409993,None,1.0,O,1.0,,102,brown,2023-11-05_20h00.50.256
78.34189699999843,None,1.0,X,1.0,,102,brown,2023-11-05_20h00.50.256
80.42718037499435,None,1.0,H,1.0,,102,brown,2023-11-05_20h00.50.256
83.78154591599741,None,1.0,I,1.0,,102,brown,2023-11-05_20h00.50.256
85.86366770799941,None,1.0,H,1.0,,102,brown,2023-11-05_20h00.50.256
87.9590109579949,None,1.0,R,1.0,,102,brown,2023-11-05_20h00.50.256
90.04244612500042,None,1.0,E,1.0,,102,brown,2023-11-05_20h00.50.256
92.12456137499976,None,1.0,V,1.0,,102,brown,2023-11-05_20h00.50.256
94.2161024159941,None,1.0,O,1.0,,102,brown,2023-11-05_20h00.50.256
96.29946995800128,None,1.0,D,1.0,,102,brown,2023-11-05_20h00.50.256
98.38837854099984,None,1.0,B,1.0,,102,brown,2023-11-05_20h00.50.256
100.48389479099568,['space'],1.0,B,1.0,[0.6864280840018182],102,brown,2023-11-05_20h00.50.256
102.56629170799717,None,1.0,S,1.0,,102,brown,2023-11-05_20h00.50.256
104.65759708299449,None,1.0,E,1.0,,102,brown,2023-11-05_20h00.50.256
106.75360424999964,None,1.0,Q,1.0,,102,brown,2023-11-05_20h00.50.256
110.6370512499998,None,1.0,Q,2.0,,102,brown,2023-11-05_20h00.50.256
112.72258224999678,None,1.0,T,2.0,,102,brown,2023-11-05_20h00.50.256
114.80366966599831,None,1.0,U,2.0,,102,brown,2023-11-05_20h00.50.256
116.89033349999954,None,1.0,J,2.0,,102,brown,2023-11-05_20h00.50.256
118.978761665996,None,1.0,P,2.0,,102,brown,2023-11-05_20h00.50.256
121.07034829099575,None,1.0,T,2.0,,102,brown,2023-11-05_20h00.50.256
123.15625349999756,None,1.0,V,2.0,,102,brown,2023-11-05_20h00.50.256
125.24654616599582,None,1.0,Z,2.0,,102,brown,2023-11-05_20h00.50.256
127.34032883300095,None,1.0,G,2.0,,102,brown,2023-11-05_20h00.50.256
129.4203556249995,None,1.0,U,2.0,,102,brown,2023-11-05_20h00.50.256
131.50810099999944,['space'],1.0,G,2.0,[0.5552201660029823],102,brown,2023-11-05_20h00.50.256
133.59645587499836,['space'],1.0,U,2.0,[0.908198999997694],102,brown,2023-11-05_20h00.50.256
136.4019766249985,None,1.0,X,1.0,,102,brown,2023-11-05_20h00.50.256
138.47504212499916,None,1.0,H,1.0,,102,brown,2023-11-05_20h00.50.256
140.5716842499969,None,1.0,J,1.0,,102,brown,2023-11-05_20h00.50.256
142.65437695799483,None,1.0,P,1.0,,102,brown,2023-11-05_20h00.50.256
144.74641529099608,None,1.0,I,1.0,,102,brown,2023-11-05_20h00.50.256
146.82669687499583,['space'],1.0,I,1.0,[0.792929750001349],102,brown,2023-11-05_20h00.50.256
148.92038591599703,None,1.0,J,1.0,,102,brown,2023-11-05_20h00.50.256
151.01462912499846,None,1.0,A,1.0,,102,brown,2023-11-05_20h00.50.256
153.09744733299885,None,1.0,F,1.0,,102,brown,2023-11-05_20h00.50.256
155.17829058299685,None,1.0,O,1.0,,102,brown,2023-11-05_20h00.50.256
157.26572533299623,None,1.0,N,1.0,,102,brown,2023-11-05_20h00.50.256
159.3497972499972,None,1.0,B,1.0,,102,brown,2023-11-05_20h00.50.256
162.3613407909943,None,1.0,C,2.0,,102,brown,2023-11-05_20h00.50.256
164.4503842080012,None,1.0,M,2.0,,102,brown,2023-11-05_20h00.50.256
166.53722366599686,None,1.0,L,2.0,,102,brown,2023-11-05_20h00.50.256
168.62045558299724,None,1.0,V,2.0,,102,brown,2023-11-05_20h00.50.256
170.7132590830006,None,1.0,X,2.0,,102,brown,2023-11-05_20h00.50.256
172.79586933300016,None,1.0,E,2.0,,102,brown,2023-11-05_20h00.50.256
174.8825893329995,None,1.0,Y,2.0,,102,brown,2023-11-05_20h00.50.256
176.96655991599982,None,1.0,N,2.0,,102,brown,2023-11-05_20h00.50.256
179.05429387500044,None,1.0,D,2.0,,102,brown,2023-11-05_20h00.50.256
181.14495308299956,None,1.0,X,2.0,,102,brown,2023-11-05_20h00.50.256
183.2370882499963,None,1.0,C,2.0,,102,brown,2023-11-05_20h00.50.256
185.33002337499784,None,1.0,D,2.0,,102,brown,2023-11-05_20h00.50.256
189.87124308299823,None,1.0,F,2.0,,102,brown,2023-11-05_20h00.50.256
191.95429979099572,None,1.0,O,2.0,,102,brown,2023-11-05_20h00.50.256
194.0466077079982,None,1.0,X,2.0,,102,brown,2023-11-05_20h00.50.256
196.13004570799967,None,1.0,N,2.0,,102,brown,2023-11-05_20h00.50.256
198.21222633299476,None,1.0,E,2.0,,102,brown,2023-11-05_20h00.50.256
200.3046202080004,None,1.0,C,2.0,,102,brown,2023-11-05_20h00.50.256
202.3872209580004,None,1.0,O,2.0,,102,brown,2023-11-05_20h00.50.256
204.47999116600113,None,1.0,M,2.0,,102,brown,2023-11-05_20h00.50.256
206.5580241659991,None,1.0,E,2.0,,102,brown,2023-11-05_20h00.50.256
208.6415914579993,None,1.0,K,2.0,,102,brown,2023-11-05_20h00.50.256
210.73875741599477,None,1.0,P,2.0,,102,brown,2023-11-05_20h00.50.256
212.8288981250007,None,0.0,K,2.0,,102,brown,2023-11-05_20h00.50.256
0.9012307909943048,None,1.0,G,2.0,,102,silence,2023-11-05_20h05.06.573
2.978721665997,None,1.0,K,2.0,,102,silence,2023-11-05_20h05.06.573
5.060515416000271,None,0.0,G,2.0,,102,silence,2023-11-05_20h05.06.573
7.1530689999999595,"['space', 'space']",0.0,K,2.0,"[0.17130833299597725, 1.4281160419996013]",102,silence,2023-11-05_20h05.06.573
9.24566266599868,None,1.0,R,2.0,,102,silence,2023-11-05_20h05.06.573
11.330259374997697,None,1.0,R,2.0,,102,silence,2023-11-05_20h05.06.573
13.422861166000075,None,1.0,D,2.0,,102,silence,2023-11-05_20h05.06.573
15.513451124999849,None,1.0,Q,2.0,,102,silence,2023-11-05_20h05.06.573
17.600904540995543,None,1.0,S,2.0,,102,silence,2023-11-05_20h05.06.573
19.68400437499804,None,1.0,W,2.0,,102,silence,2023-11-05_20h05.06.573
21.77142633299809,None,1.0,A,2.0,,102,silence,2023-11-05_20h05.06.573
23.860631374998775,['space'],1.0,W,2.0,[0.5718832079946878],102,silence,2023-11-05_20h05.06.573
26.63936220799951,None,1.0,A,1.0,,102,silence,2023-11-05_20h05.06.573
28.72082799999771,None,1.0,P,1.0,,102,silence,2023-11-05_20h05.06.573
30.80298508299893,None,1.0,L,1.0,,102,silence,2023-11-05_20h05.06.573
32.88864808299695,None,1.0,X,1.0,,102,silence,2023-11-05_20h05.06.573
34.97221100000024,None,1.0,Y,1.0,,102,silence,2023-11-05_20h05.06.573
37.06020779100072,None,1.0,L,1.0,,102,silence,2023-11-05_20h05.06.573
39.15827300000092,None,1.0,E,1.0,,102,silence,2023-11-05_20h05.06.573
41.24520408299577,None,1.0,I,1.0,,102,silence,2023-11-05_20h05.06.573
43.33551912500115,None,1.0,R,1.0,,102,silence,2023-11-05_20h05.06.573
45.42818158299633,None,1.0,D,1.0,,102,silence,2023-11-05_20h05.06.573
47.512749665998854,None,1.0,Z,1.0,,102,silence,2023-11-05_20h05.06.573
49.59925316600129,['space'],1.0,Z,1.0,[0.6479796249986975],102,silence,2023-11-05_20h05.06.573
52.23157625000022,None,1.0,Z,1.0,,102,silence,2023-11-05_20h05.06.573
54.32287954099593,None,1.0,Y,1.0,,102,silence,2023-11-05_20h05.06.573
56.408884083000885,None,1.0,M,1.0,,102,silence,2023-11-05_20h05.06.573
58.49253895799484,None,1.0,A,1.0,,102,silence,2023-11-05_20h05.06.573
60.58955687499838,None,1.0,L,1.0,,102,silence,2023-11-05_20h05.06.573
62.68234970799677,None,1.0,M,1.0,,102,silence,2023-11-05_20h05.06.573
64.76466295799764,None,1.0,E,1.0,,102,silence,2023-11-05_20h05.06.573
66.85624916599772,None,1.0,I,1.0,,102,silence,2023-11-05_20h05.06.573
68.9426069580004,None,1.0,C,1.0,,102,silence,2023-11-05_20h05.06.573
71.03232870799548,None,1.0,E,1.0,,102,silence,2023-11-05_20h05.06.573
73.11452391599596,None,1.0,M,1.0,,102,silence,2023-11-05_20h05.06.573
75.1980475829987,None,1.0,C,1.0,,102,silence,2023-11-05_20h05.06.573
77.97237208300066,None,1.0,G,1.0,,102,silence,2023-11-05_20h05.06.573
80.05596170799981,None,1.0,N,1.0,,102,silence,2023-11-05_20h05.06.573
82.1401439159963,None,1.0,E,1.0,,102,silence,2023-11-05_20h05.06.573
84.23250116599957,None,1.0,L,1.0,,102,silence,2023-11-05_20h05.06.573
86.31421170799877,None,1.0,N,1.0,,102,silence,2023-11-05_20h05.06.573
88.40193112500128,None,1.0,U,1.0,,102,silence,2023-11-05_20h05.06.573
90.49504687499577,None,1.0,W,1.0,,102,silence,2023-11-05_20h05.06.573
92.57897616599804,None,1.0,J,1.0,,102,silence,2023-11-05_20h05.06.573
94.67444462500134,None,0.0,J,1.0,,102,silence,2023-11-05_20h05.06.573
96.76079495799786,None,1.0,H,1.0,,102,silence,2023-11-05_20h05.06.573
98.8483440409982,None,1.0,A,1.0,,102,silence,2023-11-05_20h05.06.573
100.93212379099714,None,1.0,P,1.0,,102,silence,2023-11-05_20h05.06.573
104.22301124999647,None,1.0,P,2.0,,102,silence,2023-11-05_20h05.06.573
106.31587970799592,None,1.0,X,2.0,,102,silence,2023-11-05_20h05.06.573
108.4062874999945,None,1.0,G,2.0,,102,silence,2023-11-05_20h05.06.573
110.50027879099798,None,1.0,F,2.0,,102,silence,2023-11-05_20h05.06.573
112.59026141600044,None,1.0,Q,2.0,,102,silence,2023-11-05_20h05.06.573
114.67296329099918,None,1.0,S,2.0,,102,silence,2023-11-05_20h05.06.573
116.76571970799704,None,1.0,S,2.0,,102,silence,2023-11-05_20h05.06.573
118.84255737499916,None,1.0,V,2.0,,102,silence,2023-11-05_20h05.06.573
120.92601566599478,None,1.0,T,2.0,,102,silence,2023-11-05_20h05.06.573
123.0147133329956,None,1.0,N,2.0,,102,silence,2023-11-05_20h05.06.573
125.1063517500006,None,1.0,D,2.0,,102,silence,2023-11-05_20h05.06.573
127.18976683299844,None,1.0,F,2.0,,102,silence,2023-11-05_20h05.06.573
129.9381017909982,None,1.0,P,1.0,,102,silence,2023-11-05_20h05.06.573
132.02438599999732,['space'],1.0,P,1.0,[0.5337119999967399],102,silence,2023-11-05_20h05.06.573
134.10733195799548,None,1.0,D,1.0,,102,silence,2023-11-05_20h05.06.573
136.19918241599953,None,1.0,U,1.0,,102,silence,2023-11-05_20h05.06.573
138.2817192079965,None,1.0,F,1.0,,102,silence,2023-11-05_20h05.06.573
140.37414129099488,None,1.0,X,1.0,,102,silence,2023-11-05_20h05.06.573
142.4746363749946,None,1.0,O,1.0,,102,silence,2023-11-05_20h05.06.573
144.53971920799813,None,1.0,Y,1.0,,102,silence,2023-11-05_20h05.06.573
146.62303745799727,None,1.0,X,1.0,,102,silence,2023-11-05_20h05.06.573
148.716076040997,None,1.0,O,1.0,,102,silence,2023-11-05_20h05.06.573
150.79864604099566,None,1.0,P,1.0,,102,silence,2023-11-05_20h05.06.573
152.89048458299658,None,1.0,Q,1.0,,102,silence,2023-11-05_20h05.06.573
155.69314683300036,None,1.0,R,2.0,,102,silence,2023-11-05_20h05.06.573
157.77435158300068,None,1.0,R,2.0,,102,silence,2023-11-05_20h05.06.573
159.8564569999944,None,1.0,Q,2.0,,102,silence,2023-11-05_20h05.06.573
161.9438278749949,None,1.0,W,2.0,,102,silence,2023-11-05_20h05.06.573
164.04289279099612,None,1.0,B,2.0,,102,silence,2023-11-05_20h05.06.573
166.13201129099616,None,1.0,Q,2.0,,102,silence,2023-11-05_20h05.06.573
168.2231002080007,None,1.0,I,2.0,,102,silence,2023-11-05_20h05.06.573
170.30645537500095,None,1.0,A,2.0,,102,silence,2023-11-05_20h05.06.573
172.38979100000142,None,1.0,N,2.0,,102,silence,2023-11-05_20h05.06.573
174.47312016599608,None,1.0,G,2.0,,102,silence,2023-11-05_20h05.06.573
176.55661370799498,None,1.0,I,2.0,,102,silence,2023-11-05_20h05.06.573
178.64923566599464,None,1.0,R,2.0,,102,silence,2023-11-05_20h05.06.573
181.46043174999795,None,1.0,T,2.0,,102,silence,2023-11-05_20h05.06.573
183.54921945800015,None,1.0,V,2.0,,102,silence,2023-11-05_20h05.06.573
185.6426006249967,None,1.0,V,2.0,,102,silence,2023-11-05_20h05.06.573
187.7229617909979,None,1.0,J,2.0,,102,silence,2023-11-05_20h05.06.573
189.81063154099684,None,1.0,O,2.0,,102,silence,2023-11-05_20h05.06.573
191.90338554099435,None,1.0,O,2.0,,102,silence,2023-11-05_20h05.06.573
193.98094962499457,None,1.0,F,2.0,,102,silence,2023-11-05_20h05.06.573
196.07737608299792,None,0.0,O,2.0,,102,silence,2023-11-05_20h05.06.573
198.16075037499832,None,0.0,F,2.0,,102,silence,2023-11-05_20h05.06.573
200.244008665999,None,1.0,W,2.0,,102,silence,2023-11-05_20h05.06.573
202.3279307499979,None,1.0,Y,2.0,,102,silence,2023-11-05_20h05.06.573
204.41315799999575,None,1.0,K,2.0,,102,silence,2023-11-05_20h05.06.573
1.1754045830020914,None,1.0,H,2.0,,102,pink,2023-11-05_20h09.36.606
3.251789958005247,None,1.0,J,2.0,,102,pink,2023-11-05_20h09.36.606
5.34866950000287,['space'],1.0,H,2.0,[0.6764465000014752],102,pink,2023-11-05_20h09.36.606
7.435452666002675,None,1.0,T,2.0,,102,pink,2023-11-05_20h09.36.606
9.526319625001634,None,1.0,O,2.0,,102,pink,2023-11-05_20h09.36.606
11.611189041002945,['space'],1.0,T,2.0,[1.4401218749990221],102,pink,2023-11-05_20h09.36.606
13.69653516600374,None,1.0,B,2.0,,102,pink,2023-11-05_20h09.36.606
15.783917416003533,None,1.0,P,2.0,,102,pink,2023-11-05_20h09.36.606
17.86659312499978,['space'],0.0,P,2.0,[1.7918767079972895],102,pink,2023-11-05_20h09.36.606
