response,is_correct,nback_type,rt,participant,session,date
,1.0,1.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,1.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,1.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,1.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,1.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,1.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,1.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,1.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,1.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,1.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,1.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,1.0,,588828,silence,2023-11-07_22h01.06.649
,,,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
['space'],1.0,2.0,[0.8803309999998419],588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,,,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,,,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
,1.0,2.0,,588828,silence,2023-11-07_22h01.06.649
['space'],0.0,2.0,[0.8516201999996156],588828,silence,2023-11-07_22h01.06.649
,,,,588828,silence,2023-11-07_22h01.06.649
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
['space'],1.0,1.0,[0.676553999999669],818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
['space'],1.0,1.0,[0.6433876999999484],818597,brown,2023-11-07_23h09.15.047
['space'],1.0,1.0,[0.557966999999735],818597,brown,2023-11-07_23h09.15.047
['space'],1.0,1.0,[0.422158400000626],818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,,,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
['space'],1.0,2.0,[0.968905800000357],818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,,,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
['space'],0.0,2.0,[0.8130112999997436],818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,,,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,,,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
['space'],0.0,1.0,[0.7394185000002835],818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,,,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,2.0,,818597,brown,2023-11-07_23h09.15.047
,,,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,,,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
['space'],1.0,1.0,[0.7707296999997197],818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,brown,2023-11-07_23h09.15.047
,,,,818597,brown,2023-11-07_23h09.15.047
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
['space'],1.0,1.0,[0.9170881999998528],818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
['space'],1.0,1.0,[0.8773764999996274],818597,pink,2023-11-07_23h03.29.904
['space'],1.0,1.0,[0.7076833999999508],818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
['space'],1.0,1.0,[0.6810949000000619],818597,pink,2023-11-07_23h03.29.904
,,,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
['space'],1.0,1.0,[0.5852272000001904],818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
['space'],1.0,1.0,[0.5282725000006394],818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,,,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,,,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,,,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
['space'],1.0,1.0,[0.546980000000076],818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,1.0,,818597,pink,2023-11-07_23h03.29.904
,,,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,,,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,,,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
['space'],1.0,2.0,[0.773767300000145],818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,pink,2023-11-07_23h03.29.904
,,,,818597,pink,2023-11-07_23h03.29.904
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,0.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
['space'],1.0,2.0,[1.1085145999995802],818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
['space'],1.0,2.0,[1.0628540000006979],818597,silence,2023-11-07_22h56.38.366
['space'],1.0,2.0,[1.1137020999995002],818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,,,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,,,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,,,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,,,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,,,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
['space'],0.0,2.0,[0.8788008000001355],818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,,,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,2.0,,818597,silence,2023-11-07_22h56.38.366
,,,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,818597,silence,2023-11-07_22h56.38.366
,,,,818597,silence,2023-11-07_22h56.38.366
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
['space'],1.0,1.0,[0.5207989000045927],839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
['space'],1.0,1.0,[0.589085999999952],839726,brown,2023-11-08_09h39.37.544
['space'],1.0,1.0,[0.5897255000018049],839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
['space'],1.0,1.0,[0.5302435999983572],839726,brown,2023-11-08_09h39.37.544
['space'],1.0,1.0,[0.5512257000009413],839726,brown,2023-11-08_09h39.37.544
,,,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,,,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,,,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
['space'],1.0,1.0,[0.808266600004572],839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,,,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,,,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,2.0,,839726,brown,2023-11-08_09h39.37.544
['space'],1.0,2.0,[0.588650099998631],839726,brown,2023-11-08_09h39.37.544
,,,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
,1.0,1.0,,839726,brown,2023-11-08_09h39.37.544
